"Mouse_ID","Feces_Weight","MC.Eimeria","delta_ct_cewe_MminusE","CASP1","CXCL9","CXCR3","IDO1","IFNy","IL.10","IL1RN","IL.6","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PPIB","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH","IL.13","CD4","Treg","Treg17","Th1","Th17","CD8","Act_CD8","IFNy_CD4","IFNy_CD8","IL17A_CD4","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","infection","end_rel_weight","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","IL.17A","Position","Div_Treg","Div_Th1","Div_Th17","Div_Act_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","dpi_max","CD4_imp","Treg_imp","Div_Treg_imp","Treg17_imp","Th1_imp","Div_Th1_imp","Th17_imp","Div_Th17_imp","CD8_imp","Act_CD8_imp","Div_Act_CD8_imp","IFNy_CD4_imp","IFNy_CD8_imp","IL17A_CD4_imp","IFNy_imp","CXCR3_imp","IL.6_imp","IL.13_imp","IL.10_imp","IL1RN_imp","CASP1_imp","CXCL9_imp","IDO1_imp","IRGM1_imp","MPO_imp","MUC2_imp","MUC5AC_imp","MYD88_imp","NCR1_imp","PRF1_imp","RETNLB_imp","SOCS1_imp","TICAM1_imp","TNF_imp"
"LM0417",NA,TRUE,4.8236460523187,20.3982741332507,12.8790041071441,20.0582762429103,11.6749642240502,18.1733381531817,19.6757360082778,14.9115005510347,17.7328071079799,8.89048358859426,21.4981532291479,8.23731214259126,8.76258930953344,9.75252077340178,NA,12.4422826480852,22.2684658032614,10.5413070015232,9.67817747540282,16.5774693474325,17.4219366930994,3.6209652327808,14.9618334823948,34.4,5.73,3.36,3.55,0.88,8.22,13.5,3.39,22.6,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",75.3319919517103,"E11","E64","E88","SCHUNT_SCHUNT","E11bAEM",18.72,24.85,75.3319919517103,8,1,2,1,0,1,4,10000,"ferrisi_falciformis",NA,NA,NA,NA,22.5961786933667,23.1621685462072,"Spleen",21.5,51.3,14.5,40.9,NA,NA,NA,NA,"b",8,132500,75.3319919517103,"challenge","F0 M. m. domesticus","E_ferrisi","E_falciformis",8,34.4,5.73,21.5,3.36,3.55,51.3,0.88,14.5,8.22,13.5,40.9,3.39,22.6,2.34,18.1733381531817,20.0582762429103,17.7328071079799,14.9618334823948,19.6757360082778,14.9115005510347,20.3982741332507,12.8790041071441,11.6749642240502,8.89048358859426,21.4981532291479,8.23731214259126,8.76258930953344,9.75252077340178,26.7070460505436,22.2684658032614,10.5413070015232,9.67817747540282,16.5774693474325,17.4219366930994
"LM0420",NA,TRUE,-0.231707159876766,20.9883376049674,11.5530302918005,20.0614350314932,11.6591467493291,17.6248427611225,22.3384214210207,15.9122056632988,19.4819751132948,9.49618447702047,20.0541045489561,7.96941696232422,8.57263468903175,9.42917224836225,23.6707853356889,12.7984791934847,24.5035683136032,8.47785708206271,10.1664758536759,17.2613617405847,17.4613556278354,4.16885683251297,15.8401961251503,46.3,8.69,13.3,9.29,1.28,13.9,19.4,6.73,28.3,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",90.3157894736842,"E11","E88","E88","SCHUNT_SCHUNT","E11bABD",17.16,19,90.3157894736842,8,0,0,0,0,1,0,0,"falciformis_falciformis",NA,NA,NA,NA,21.5404608196474,23.5739391432787,"mLN",32.7,51.8,27.1,32.9,NA,NA,NA,NA,"b",8,10000,90.3157894736842,"challenge","F0 M. m. domesticus","E_falciformis","E_falciformis",8,46.3,8.69,32.7,13.3,9.29,51.8,1.28,27.1,13.9,19.4,32.9,6.73,28.3,1.405,17.6248427611225,20.0614350314932,19.4819751132948,15.8401961251503,22.3384214210207,15.9122056632988,20.9883376049674,11.5530302918005,11.6591467493291,9.49618447702047,20.0541045489561,7.96941696232422,8.57263468903175,9.42917224836225,23.6707853356889,24.5035683136032,8.47785708206271,10.1664758536759,17.2613617405847,17.4613556278354
"LM0420",NA,TRUE,-0.231707159876766,20.9883376049674,11.5530302918005,20.0614350314932,11.6591467493291,17.6248427611225,22.3384214210207,15.9122056632988,19.4819751132948,9.49618447702047,20.0541045489561,7.96941696232422,8.57263468903175,9.42917224836225,23.6707853356889,12.7984791934847,24.5035683136032,8.47785708206271,10.1664758536759,17.2613617405847,17.4613556278354,4.16885683251297,15.8401961251503,26.7,9.68,3.97,8.1,1.29,6.28,13.6,11.3,47.8,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",90.3157894736842,"E11","E88","E88","SCHUNT_SCHUNT","E11bABD",17.16,19,90.3157894736842,8,0,0,0,0,1,0,0,"falciformis_falciformis",NA,NA,NA,NA,21.5404608196474,23.5739391432787,"Spleen",21.7,42.5,16.5,30,NA,NA,NA,NA,"b",8,10000,90.3157894736842,"challenge","F0 M. m. domesticus","E_falciformis","E_falciformis",8,26.7,9.68,21.7,3.97,8.1,42.5,1.29,16.5,6.28,13.6,30,11.3,47.8,0.73,17.6248427611225,20.0614350314932,19.4819751132948,15.8401961251503,22.3384214210207,15.9122056632988,20.9883376049674,11.5530302918005,11.6591467493291,9.49618447702047,20.0541045489561,7.96941696232422,8.57263468903175,9.42917224836225,23.6707853356889,24.5035683136032,8.47785708206271,10.1664758536759,17.2613617405847,17.4613556278354
"LM0421",NA,TRUE,2.8147414754045,22.2471319265043,15.3040418737317,21.3303919707549,11.1426493238338,17.5230484922178,21.1637192503769,12.5042809031571,19.2234405323209,11.4923992529365,18.3982468781092,10.125236098593,10.7241620943625,11.3218308726352,19.9987320657245,13.1833010863309,23.0448840265631,10.740533321726,11.8610096452284,20.4316447827029,17.8055468036746,5.525788981484,16.8300789853648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",80.7466666666667,"E11","UNI","E64","PWD_PWD","E11bGOP",15.14,18.75,80.7466666666667,6,NA,NA,NA,NA,NA,NA,NA,"uninfected_ferrisi",NA,NA,NA,NA,19.3537211963953,26.6270538773069,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,80.7466666666667,"challenge","F0 M. m. musculus","uninfected","E_ferrisi",6,67.755,3.63,7.85,18.505,1.305,54.6,0.945,17.6,16.7,27.3,6.07,0.75,34.9,1.075,17.5230484922178,21.3303919707549,19.2234405323209,16.8300789853648,21.1637192503769,12.5042809031571,22.2471319265043,15.3040418737317,11.1426493238338,11.4923992529365,18.3982468781092,10.125236098593,10.7241620943625,11.3218308726352,19.9987320657245,23.0448840265631,10.740533321726,11.8610096452284,20.4316447827029,17.8055468036746
"LM0422",NA,TRUE,6.81736431564327,21.4668150893455,13.5457165214122,21.0800590788575,11.4474338206415,15.7152908211932,19.7415065082402,12.8390353779592,18.4939228529465,10.4813598424688,18.7325526668443,9.91662822124186,10.6910913602839,11.3076089231305,29.5494778887456,13.5897530990745,22.5197542684015,10.4844248994382,12.1083585091485,20.8513359492491,16.3452746402838,5.45523795555315,15.7360651149689,15.2,16.4,2.32,5.29,2.4,16.7,14.2,4.77,3.42,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",73.4459459459459,"E11","E64","E88","PWD_PWD","E11bELU",10.87,14.8,73.4459459459459,8,3,5,3,2,1,13,32500,"ferrisi_falciformis",NA,NA,NA,NA,19.6765841778533,23.4793761860616,"Spleen",32.7,73.1,20,28.3,NA,NA,NA,NA,"b",8,315000,73.4459459459459,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",8,15.2,16.4,32.7,2.32,5.29,73.1,2.4,20,16.7,14.2,28.3,4.77,3.42,2.04,15.7152908211932,21.0800590788575,18.4939228529465,15.7360651149689,19.7415065082402,12.8390353779592,21.4668150893455,13.5457165214122,11.4474338206415,10.4813598424688,18.7325526668443,9.91662822124186,10.6910913602839,11.3076089231305,29.5494778887456,22.5197542684015,10.4844248994382,12.1083585091485,20.8513359492491,16.3452746402838
"LM0422",NA,TRUE,6.81736431564327,21.4668150893455,13.5457165214122,21.0800590788575,11.4474338206415,15.7152908211932,19.7415065082402,12.8390353779592,18.4939228529465,10.4813598424688,18.7325526668443,9.91662822124186,10.6910913602839,11.3076089231305,29.5494778887456,13.5897530990745,22.5197542684015,10.4844248994382,12.1083585091485,20.8513359492491,16.3452746402838,5.45523795555315,15.7360651149689,31.6,12.3,4.03,6.46,1.23,23.8,20.9,2.36,8.07,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",73.4459459459459,"E11","E64","E88","PWD_PWD","E11bELU",10.87,14.8,73.4459459459459,8,3,5,3,2,1,13,32500,"ferrisi_falciformis",NA,NA,NA,NA,19.6765841778533,23.4793761860616,"mLN",26.1,81.7,46.3,48.6,NA,NA,NA,NA,"b",8,315000,73.4459459459459,"challenge","F0 M. m. musculus","E_ferrisi","E_falciformis",8,31.6,12.3,26.1,4.03,6.46,81.7,1.23,46.3,23.8,20.9,48.6,2.36,8.07,1.605,15.7152908211932,21.0800590788575,18.4939228529465,15.7360651149689,19.7415065082402,12.8390353779592,21.4668150893455,13.5457165214122,11.4474338206415,10.4813598424688,18.7325526668443,9.91662822124186,10.6910913602839,11.3076089231305,29.5494778887456,22.5197542684015,10.4844248994382,12.1083585091485,20.8513359492491,16.3452746402838
"LM0424",NA,FALSE,-9.8561884622146,20.7846889753476,25.6923836936631,18.9565390328531,20.9213767764263,25.0519898177809,26.7729872926915,19.6919415018778,21.8273228355841,9.31426253502137,19.0251979128948,8.68655873106165,9.4649388516258,10.5064552915724,23.1718657691226,17.8306690181063,25.1877239682669,11.2205181833124,9.54820761663957,22.4353499821906,22.2596697332256,3.6451272867403,21.4199502548559,17.5,12.9,2.96,6.21,1.72,16.7,11.3,4.75,14.2,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",97.1913399648917,"E11","E64","UNI","PWD_PWD","E11bGQZ",16.61,17.09,97.1913399648917,8,0,0,0,0,1,0,0,"ferrisi_uninfected",NA,NA,NA,NA,25.8293785750338,25.8511088274294,"Spleen",15.8,23.3,20.5,20.1,NA,NA,NA,NA,"b",8,0,94.0901111761264,"challenge","F0 M. m. musculus","E_ferrisi","uninfected",8,17.5,12.9,15.8,2.96,6.21,23.3,1.72,20.5,16.7,11.3,20.1,4.75,14.2,2.04,25.0519898177809,18.9565390328531,21.8273228355841,21.4199502548559,26.7729872926915,19.6919415018778,20.7846889753476,25.6923836936631,20.9213767764263,9.31426253502137,19.0251979128948,8.68655873106165,9.4649388516258,10.5064552915724,23.1718657691226,25.1877239682669,11.2205181833124,9.54820761663957,22.4353499821906,22.2596697332256
"LM0424",NA,FALSE,-9.8561884622146,20.7846889753476,25.6923836936631,18.9565390328531,20.9213767764263,25.0519898177809,26.7729872926915,19.6919415018778,21.8273228355841,9.31426253502137,19.0251979128948,8.68655873106165,9.4649388516258,10.5064552915724,23.1718657691226,17.8306690181063,25.1877239682669,11.2205181833124,9.54820761663957,22.4353499821906,22.2596697332256,3.6451272867403,21.4199502548559,49.2,9.76,6.32,2.26,1.39,23.3,14.1,1.54,18.2,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",97.1913399648917,"E11","E64","UNI","PWD_PWD","E11bGQZ",16.61,17.09,97.1913399648917,8,0,0,0,0,1,0,0,"ferrisi_uninfected",NA,NA,NA,NA,25.8293785750338,25.8511088274294,"mLN",15.3,29.6,26.3,15.5,NA,NA,NA,NA,"b",8,0,94.0901111761264,"challenge","F0 M. m. musculus","E_ferrisi","uninfected",8,49.2,9.76,15.3,6.32,2.26,29.6,1.39,26.3,23.3,14.1,15.5,1.54,18.2,1.605,25.0519898177809,18.9565390328531,21.8273228355841,21.4199502548559,26.7729872926915,19.6919415018778,20.7846889753476,25.6923836936631,20.9213767764263,9.31426253502137,19.0251979128948,8.68655873106165,9.4649388516258,10.5064552915724,23.1718657691226,25.1877239682669,11.2205181833124,9.54820761663957,22.4353499821906,22.2596697332256
"LM0425",NA,FALSE,NA,21.2300686946316,25.3477012805114,20.2485975103735,20.6891222844892,NA,23.9321093498866,20.952686822897,28.7639755579238,8.41899224011031,24.7675932578526,7.94209284251443,9.09506206367521,9.77255244392523,21.2162248147457,19.1345502577378,24.2853170700254,10.960530881199,8.96806539086555,23.1606795894922,23.4899915697697,3.06884798432835,21.1086219963588,19.8,12.8,2.22,4.1,1.91,16.8,11.7,3.41,14.9,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",99.7178329571106,"E11","UNI","UNI","PWD_PWD","E11bBFZ",17.67,17.72,99.7178329571106,8,0,0,0,0,1,0,0,"uninfected",NA,NA,NA,NA,22.6337713133251,23.4159120811471,"Spleen",14.6,25.4,17.4,18.7,NA,NA,NA,NA,"b",8,0,97.1783295711061,"challenge","F0 M. m. musculus","uninfected","uninfected",8,19.8,12.8,14.6,2.22,4.1,25.4,1.91,17.4,16.8,11.7,18.7,3.41,14.9,2.04,21.8736581467784,20.2485975103735,28.7639755579238,21.1086219963588,23.9321093498866,20.952686822897,21.2300686946316,25.3477012805114,20.6891222844892,8.41899224011031,24.7675932578526,7.94209284251443,9.09506206367521,9.77255244392523,21.2162248147457,24.2853170700254,10.960530881199,8.96806539086555,23.1606795894922,23.4899915697697
"LM0425",NA,FALSE,NA,21.2300686946316,25.3477012805114,20.2485975103735,20.6891222844892,NA,23.9321093498866,20.952686822897,28.7639755579238,8.41899224011031,24.7675932578526,7.94209284251443,9.09506206367521,9.77255244392523,21.2162248147457,19.1345502577378,24.2853170700254,10.960530881199,8.96806539086555,23.1606795894922,23.4899915697697,3.06884798432835,21.1086219963588,53.4,10.4,4.68,1.58,1.52,24.5,13.4,1.32,16.9,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",99.7178329571106,"E11","UNI","UNI","PWD_PWD","E11bBFZ",17.67,17.72,99.7178329571106,8,0,0,0,0,1,0,0,"uninfected",NA,NA,NA,NA,22.6337713133251,23.4159120811471,"mLN",14.3,43.2,37.1,16.2,NA,NA,NA,NA,"b",8,0,97.1783295711061,"challenge","F0 M. m. musculus","uninfected","uninfected",8,53.4,10.4,14.3,4.68,1.58,43.2,1.52,37.1,24.5,13.4,16.2,1.32,16.9,2.34,25.3542774323687,20.2485975103735,28.7639755579238,21.1086219963588,23.9321093498866,20.952686822897,21.2300686946316,25.3477012805114,20.6891222844892,8.41899224011031,24.7675932578526,7.94209284251443,9.09506206367521,9.77255244392523,21.2162248147457,24.2853170700254,10.960530881199,8.96806539086555,23.1606795894922,23.4899915697697
"LM0426",NA,FALSE,-0.640594900906464,20.6789799884562,25.7438796464657,19.0149508692148,20.5536437821863,25.3930193285882,23.3212404448693,18.2135770576434,26.9279733009571,8.41983854602181,21.4130046092194,6.74805623796697,7.52559852696038,8.79017124071508,22.9959069213687,18.3263245207606,24.2496437117886,10.0190372046225,8.53156777848014,21.3761372094812,20.8224889645348,2.9986107259823,20.6750882873448,60,5.26,9.45,3.04,0.78,17.5,8.38,1.7,14.5,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",102.661122661123,"E11","E88","UNI","SCHUNT_SCHUNT","E11bAYZ",24.69,24.05,102.661122661123,8,0,0,0,0,1,0,0,"falciformis_uninfected",NA,NA,NA,NA,23.910894697633,22.8347921421722,"mLN",16,26.1,15.1,7.74,NA,NA,NA,NA,"b",8,0,98.9189189189189,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",8,60,5.26,16,9.45,3.04,26.1,0.78,15.1,17.5,8.38,7.74,1.7,14.5,1.605,25.3930193285882,19.0149508692148,26.9279733009571,20.6750882873448,23.3212404448693,18.2135770576434,20.6789799884562,25.7438796464657,20.5536437821863,8.41983854602181,21.4130046092194,6.74805623796697,7.52559852696038,8.79017124071508,22.9959069213687,24.2496437117886,10.0190372046225,8.53156777848014,21.3761372094812,20.8224889645348
"LM0426",NA,FALSE,-0.640594900906464,20.6789799884562,25.7438796464657,19.0149508692148,20.5536437821863,25.3930193285882,23.3212404448693,18.2135770576434,26.9279733009571,8.41983854602181,21.4130046092194,6.74805623796697,7.52559852696038,8.79017124071508,22.9959069213687,18.3263245207606,24.2496437117886,10.0190372046225,8.53156777848014,21.3761372094812,20.8224889645348,2.9986107259823,20.6750882873448,40.3,4.72,4.03,6.22,0.89,8.57,15.7,4.29,23,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",102.661122661123,"E11","E88","UNI","SCHUNT_SCHUNT","E11bAYZ",24.69,24.05,102.661122661123,8,0,0,0,0,1,0,0,"falciformis_uninfected",NA,NA,NA,NA,23.910894697633,22.8347921421722,"Spleen",17.4,20.4,11.5,8.56,NA,NA,NA,NA,"b",8,0,98.9189189189189,"challenge","F0 M. m. domesticus","E_falciformis","uninfected",8,40.3,4.72,17.4,4.03,6.22,20.4,0.89,11.5,8.57,15.7,8.56,4.29,23,2.34,25.3930193285882,19.0149508692148,26.9279733009571,20.6750882873448,23.3212404448693,18.2135770576434,20.6789799884562,25.7438796464657,20.5536437821863,8.41983854602181,21.4130046092194,6.74805623796697,7.52559852696038,8.79017124071508,22.9959069213687,24.2496437117886,10.0190372046225,8.53156777848014,21.3761372094812,20.8224889645348
"LM0428",NA,TRUE,-8.79139222871207,20.8405475989915,15.144891289917,22.1492887648725,15.4907306808705,21.1658888838175,24.4126681221267,17.0875424137346,22.0946982268848,9.3449179117675,21.300549782493,7.84713843036288,8.50711090557608,9.58074529277111,25.427879839505,14.0021232990905,NA,8.59007486236186,8.87121113292152,17.5776893202067,19.7339213552646,3.76059320521767,16.8142446738226,28.9,6.13,5.4,4.66,1.31,9,12.6,5.43,38.4,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",94.9672873678913,"E11","E88","E64","SCHUNT_SCHUNT","E11bJOR",18.87,19.87,94.9672873678913,8,0,0,0,0,1,0,0,"falciformis_ferrisi",NA,NA,NA,NA,23.0049972857213,23.3030319214426,"Spleen",14.6,35.4,25.4,25.8,NA,NA,NA,NA,"b",8,70000,87.3678912934071,"challenge","F0 M. m. domesticus","E_falciformis","E_ferrisi",8,28.9,6.13,14.6,5.4,4.66,35.4,1.31,25.4,9,12.6,25.8,5.43,38.4,2.34,21.1658888838175,22.1492887648725,22.0946982268848,16.8142446738226,24.4126681221267,17.0875424137346,20.8405475989915,15.144891289917,15.4907306808705,9.3449179117675,21.300549782493,7.84713843036288,8.50711090557608,9.58074529277111,25.427879839505,28.6274191894661,8.59007486236186,8.87121113292152,17.5776893202067,19.7339213552646
"LM0428",NA,TRUE,-8.79139222871207,20.8405475989915,15.144891289917,22.1492887648725,15.4907306808705,21.1658888838175,24.4126681221267,17.0875424137346,22.0946982268848,9.3449179117675,21.300549782493,7.84713843036288,8.50711090557608,9.58074529277111,25.427879839505,14.0021232990905,NA,8.59007486236186,8.87121113292152,17.5776893202067,19.7339213552646,3.76059320521767,16.8142446738226,47.6,5.92,13.4,5.75,1.12,19.1,11.5,3.97,32,NA,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"challenge",94.9672873678913,"E11","E88","E64","SCHUNT_SCHUNT","E11bJOR",18.87,19.87,94.9672873678913,8,0,0,0,0,1,0,0,"falciformis_ferrisi",NA,NA,NA,NA,23.0049972857213,23.3030319214426,"mLN",24.3,46.1,31.9,27,NA,NA,NA,NA,"b",8,70000,87.3678912934071,"challenge","F0 M. m. domesticus","E_falciformis","E_ferrisi",8,47.6,5.92,24.3,13.4,5.75,46.1,1.12,31.9,19.1,11.5,27,3.97,32,0.27,21.1658888838175,22.1492887648725,22.0946982268848,16.8142446738226,24.4126681221267,17.0875424137346,20.8405475989915,15.144891289917,15.4907306808705,9.3449179117675,21.300549782493,7.84713843036288,8.50711090557608,9.58074529277111,25.427879839505,29.7910293118837,8.59007486236186,8.87121113292152,17.5776893202067,19.7339213552646
